Key,English,Japanese
PROPQUEST_SCENARIO_INC_000442,"Oh, you are here finally. I cannot say that your arrival is entirely a surprise. I am Laola the Great Magician *cough* *cough*.",やっと着いたようね。あなたが来るのをずっと待っていたのよ。私が大魔導師＜ラオラ＞よ。
PROPQUEST_SCENARIO_INC_000443,"I can see in your face that you do not believe me. I guess, looking at myself, I do not look like such a Great Magician.",フフ、信用できないといった顔つきをしているわね。まあ、こんな姿ではとても＜大魔導師＞には見えないかもしれないわね。まあいい、まずはあなたにお話したいことがあるから、よく聞いて。
PROPQUEST_SCENARIO_INC_000444,Magic always has a high cost and I used some terrible magic back then.,私はかつて高名なマジシャンでした。様々な魔法を使いこなし、私に勝る腕前の魔術師はいないと言われていた。フフ、今となっては遠い昔の話だけど。しかし…その頃私が身につけていた高位魔法の中に、禁断の魔法と呼ばれている魔法があったのです。
PROPQUEST_SCENARIO_INC_000445,"But never mind that, show me the bead you brought, I can feel its power from here.",それはあまりに邪悪な魔法だったため、使うことを固く禁じられていた。だけど私は自分の純粋な好奇心と探究心に負け、その魔法を使ってしまった・・・その罪としてこんな姿に変えられてしまったの。まあ私の昔話はさておき…持ってきた物を見せて。それはオーブでしょう？
PROPQUEST_SCENARIO_INC_000446,"Yes, this is it. I have to check this first, so please come back to me in a minute.",ありがとう。のちほどまた、私の所に来てくれない？これをもっと調べておくから。
PROPQUEST_SCENARIO_INC_000447,"*cough* *cough* Hey, do not be too greedy. Something that powerful could corrupt you to your core. *cough* *cough*",オーブを渡せない？ではいったいここに何しにきたの？
PROPQUEST_SCENARIO_INC_000448,"Hmmm I did not know he could make something like this, but I cannot say that I am surprised.",あら、あなた。ちょうどいいところにきてくれたわ。今、オーブのことが分かったばかりよ。
PROPQUEST_SCENARIO_INC_000449,"It is no secret why I am called the Great Magician. Though, I have learned that being a great magician, does not make you a great person. *cough*",どうして私が＜大魔導師＞と呼ばれるようになったのかって？それはいずれゆっくり時間のあるときに話してあげましょう。なにせ短い時間では語りつくせないからな。今は、やるべきことが先でしょう。
PROPQUEST_SCENARIO_INC_000450,"This is it. I have to check this first, so please come back to me in a minute.",ラオラは、今からこの不吉なオーブを調べるらしい。少し経ってからもういちど、彼女のもとを訪れてみよう。
PROPQUEST_SCENARIO_INC_000452,Chapter 3 Purple Magician: Identity of the Purple Magician,(Chapter 3) バイオレット・マジシャンズの正体
PROPQUEST_SCENARIO_INC_000453,"*cough* *cough* This bead, with all of its power, was crafted by the only pupil I ever had, Lapranche. *cough*",このオーブについてだけど…大変なことが起きたわ。この２つのオーブは、私のかつての一番弟子だった＜ラプランチェ＞が作ったものよ。
PROPQUEST_SCENARIO_INC_000454,She is the Black Magician. I was also the Black Magician at one point. We have often been confused for each other throughout history. *Sigh* It seems that Lapranche found out about them.,彼女はブラックマジシャンです。私はある時点で黒魔術師でもありました。私たちは歴史を通してしばしばお互いを混乱させてきました。*ため息*ラプランシュがそれらを知ったようです。
PROPQUEST_SCENARIO_INC_000455,"You believe in them now right? If you are looking to me for answers about what they were, you are wasting your time. All I know is that they created all of Madrigal and that they were once agents of Rhisis.",私が禁断の魔術を使ってこんな姿にされたのは、彼らの一員になることを拒否したからなの。彼らについて私が知っている情報は＜超越的な存在＞の指示のもとに、異端の魔術を使う恐るべき集団…。さらに＜超越的な存在＞はリシス神によって創造されたということ…。
PROPQUEST_SCENARIO_INC_000456,"Yes Lapranche found out about them and attempted to bring them back to this world with the Purple Magic, the same magic that drained me of so much.",＜ラプランチェ＞は＜バイオレットシャドウ・マジシャンズ＞の存在を知り、禁断の魔法に手を出したのだと思うわ。…恐ろしいことに繋がらなければいいのだけど…
PROPQUEST_SCENARIO_INC_000457,Do me a favor would you?,ところで、あなたに一つ頼みたいのだけど…
PROPQUEST_SCENARIO_INC_000459,You are afraid. I am not surprised. The world hangs in the balance. Who would not be scared? Go on. Get out of here.,聞きもしないで断るなんて。よっぽど臆病なの？
PROPQUEST_SCENARIO_INC_000460,What a terrible... Where did they come from? Did you see them? Renegade Blades seemingly hired to kill me. It would appear that I know too much. What is that you have there?,おお、戻ってきたね。君が大魔導師＜ラオラ＞様のもとに出かけた後、大変なことが起きてな。得体の知れない何者かに急に襲われたんだ。必死で逃げてきたんだが、何とか命があってよかった。さて、ラオラ様からは情報をもらえたのか？
PROPQUEST_SCENARIO_INC_000461,"Oh, this! Is this the book that Laola wrote? Amazing",これは！ラオラ様が直接書いた著書ではないか。ほう、これは相当な価値があるぞ。
PROPQUEST_SCENARIO_INC_000462,"Fine. Now we can begin the real reconstruction of the history of our world. Thank you. Oh, I may need you later on. See you then.",ようやくこれで本格的な研究ができるようになった、ありがとう。また君の助けを借りるときが来るかもしれない。そのときはよろしくな。
PROPQUEST_SCENARIO_INC_000463,You could not find Loala? It is not like he is hiding or anything. Please try again.,大魔導師＜ラオラ＞様には会えたか？エンシェントナイトは確かに広い地域だが、ラオラ様は隠れて暮らしてるわけではないから見つけることはできるだろう。くまなく探してみてくれ。
PROPQUEST_SCENARIO_INC_000464,Please deliver this book to Gothante. This may not be enough to save the world but it should be useful. Thank you and good luck.,ラオラから貰った本を、ゴダンテに渡しにいこう。
